name,ingredient,weight
고사리들깨볶음,참기름,2.8
고춧잎나물,"고춧잎, 생것",49.0
고춧잎나물,"파, 대파, 생것",2.1
고춧잎나물,"간장, 재래",0.7
고춧잎나물,참기름,0.28
고춧잎나물,"마늘, 깐마늘, 생것",0.28
고춧잎나물,"참깨, 흰깨, 볶은것",0.14
(참깨제외)고춧잎나물,"고춧잎, 생것",49.0
(참깨제외)고춧잎나물,"파, 대파, 생것",2.1
(참깨제외)고춧잎나물,"간장, 재래",1.5
(참깨제외)고춧잎나물,"마늘, 깐마늘, 생것",0.28
고춧잎된장무침,"고춧잎, 생것",49.0
고춧잎된장무침,참기름,2.8
고춧잎된장무침,"된장, 개량",2.8
곤드레나물,"고려엉겅퀴(곤드레), 재래종, 잎, 생것",49.0
곤드레나물,"파, 대파, 생것",2.1
곤드레나물,"간장, 재래",0.7
곤드레나물,참기름,0.28
곤드레나물,"마늘, 깐마늘, 생것",0.28
곤드레나물,"참깨, 흰깨, 볶은것",0.14
(참깨제외)곤드레나물,"고려엉겅퀴(곤드레), 재래종, 잎, 생것",49.0
(참깨제외)곤드레나물,"파, 대파, 생것",2.1
(참깨제외)곤드레나물,"간장, 재래",1.2
(참깨제외)곤드레나물,"마늘, 깐마늘, 생것",0.28
곤약김치무침,"곤약(구약나물), 판형, 생것",28.0
곤약김치무침,참기름,2.8
곤약김치무침,"김치, 배추 김치",4.2
곤약김치무침,"김, 참김, 말린것",0.7
곤약김치무침,"간장, 개량, 양조",0.7
곤약김치무침,"파, 쪽파, 생것",1.4
과일땅콩샐러드,"사과, 부사(후지), 생것",14.0
과일땅콩샐러드,"귤, 온주밀감, 생것",7.0
과일땅콩샐러드,"파인애플, 생것",14.0
과일땅콩샐러드,"요구르트, 호상, 플레인",7.0
과일땅콩샐러드,"땅콩, 볶은것",4.2
과일땅콩샐러드,"키위, 생것",14.0
과일땅콩샐러드,"마요네즈, 전란",2.8
(우유제외)과일땅콩샐러드(마요네즈),"사과, 부사(후지), 생것",14.0
(우유제외)과일땅콩샐러드(마요네즈),"귤, 온주밀감, 생것",7.0
(우유제외)과일땅콩샐러드(마요네즈),"파인애플, 생것",14.0
(우유제외)과일땅콩샐러드(마요네즈),"땅콩, 볶은것",4.2
(우유제외)과일땅콩샐러드(마요네즈),"키위, 생것",14.0
(우유제외)과일땅콩샐러드(마요네즈),"마요네즈, 전란",7.0
과일샐러드,"사과, 홍옥, 생것",21.0
과일샐러드,"배, 신고, 생것",14.0
과일샐러드,"포도, 건포도",7.0
과일샐러드,"바나나, 생것",14.0
과일샐러드,"옥수수, 가당, 통조림",7.0
과일샐러드,"마요네즈, 전란",7.0
과일샐러드(요거트드레싱),"사과, 홍옥, 생것",21.0
과일샐러드(요거트드레싱),"요구르트, 호상, 플레인",35.0
과일샐러드(요거트드레싱),"배, 신고, 생것",21.0
과일샐러드(요거트드레싱),"포도, 건포도",7.0
과일샐러드(요거트드레싱),"옥수수, 가당, 통조림",7.0
그린샐러드,"브로콜리, 생것",21.0
그린샐러드,"오이, 취청, 생것",14.0
그린샐러드,"마요네즈, 전란",7.0
그린샐러드,"파프리카, 노란색, 생것",7.0
그린샐러드,"파프리카, 빨간색, 생것",7.0
근대나물,"근대, 생것",49.0
근대나물,참기름,0.28
근대나물,"파, 쪽파, 생것",2.1
근대나물,"마늘, 깐마늘, 생것",0.28
근대나물,"참깨, 흰깨, 볶은것",0.28
근대나물,"간장, 개량, 양조",0.7
(참깨제외)근대나물,"근대, 생것",49.0
(참깨제외)근대나물,"파, 쪽파, 생것",2.1
(참깨제외)근대나물,"마늘, 깐마늘, 생것",0.28
(참깨제외)근대나물,"간장, 재래",0.7
근대나물된장무침,"근대, 생것",49.0
근대나물된장무침,참기름,2.8
근대나물된장무침,"파, 쪽파, 생것",1.4
근대나물된장무침,"된장, 개량",2.8
근대나물무침,"근대, 생것",49.0
근대나물무침,"고춧가루, 가루",2.8
근대나물무침,"파, 쪽파, 생것",2.8
근대나물무침,"간장, 개량, 양조",2.8
근대나물무침,참기름,1.4
근대나물무침,"설탕, 백설탕",2.8
근대나물무침,"식초, 양조",2.8
(참깨제외)근대나물무침,"근대, 생것",49.0
(참깨제외)근대나물무침,"고춧가루, 가루",2.8
(참깨제외)근대나물무침,"파, 쪽파, 생것",2.8
(참깨제외)근대나물무침,"간장, 개량, 양조",2.8
(참깨제외)근대나물무침,"설탕, 백설탕",2.8
(참깨제외)근대나물무침,"식초, 양조",2.8
김가루부추무침,"부추, 재래종, 생것",35.0
김가루부추무침,"당근, 뿌리, 생것",7.0
김가루부추무침,"양파, 생것",7.0
김가루부추무침,"간장, 개량, 양조",2.8
김가루부추무침,"김, 참김, 말린것",1.4
김가루부추무침,참기름,2.8
김가루부추무침,"파, 쪽파, 생것",2.8
(참깨제외)김가루부추무침,"부추, 재래종, 생것",35.0
(참깨제외)김가루부추무침,"당근, 뿌리, 생것",7.0
(참깨제외)김가루부추무침,"양파, 생것",7.0
(참깨제외)김가루부추무침,"간장, 개량, 양조",2.8
(참깨제외)김가루부추무침,"김, 참김, 말린것",1.4
(참깨제외)김가루부추무침,"파, 쪽파, 생것",2.8
김무침,"파, 대파, 생것",1.4
김무침,"김, 참김, 말린것",1.4
김무침,"간장, 재래",0.7
김무침,참기름,0.28
김무침,"마늘, 깐마늘, 생것",0.28
김무침,"참깨, 흰깨, 볶은것",0.28
깻순나물,"들깻잎, 생것",49.0
깻순나물,"마늘, 깐마늘, 생것",0.7
깻순나물,들기름,2.8
깻순나물,"참깨, 흰깨, 볶은것",1.4
깻순나물,소금,0.28
깻잎나물,"들깻잎, 생것",49.0
깻잎나물,"파, 대파, 생것",2.1
깻잎나물,"마늘, 깐마늘, 생것",0.28
깻잎나물,"참깨, 흰깨, 볶은것",0.28
깻잎나물,"간장, 개량, 양조",0.7
깻잎나물,참기름,0.7
깻잎나물무침,"들깻잎, 생것",49.0
깻잎나물무침,"간장, 개량, 양조",2.8
깻잎나물무침,"고춧가루, 가루",1.4
깻잎나물무침,"파, 대파, 생것",1.4
깻잎나물무침,"깨소금, 가루, 볶은것",0.28
깻잎나물무침,참기름,0.28
깻잎들깨나물,"들깻잎, 생것",49.0
깻잎들깨나물,"들깨, 말린것",4.2
깻잎들깨나물,"파, 대파, 생것",2.1
깻잎들깨나물,"간장, 재래",0.7
깻잎들깨나물,"마늘, 깐마늘, 생것",0.28
깻잎들깨나물,참기름,0.28
깻잎새콤무침,"들깻잎, 생것",49.0
깻잎새콤무침,"파, 대파, 생것",2.1
깻잎새콤무침,"멸치젓, 액젓, 염절임",1.4
깻잎새콤무침,"마늘, 깐마늘, 생것",0.28
깻잎새콤무침,"고춧가루, 가루",0.28
깻잎새콤무침,참기름,0.28
깻잎새콤무침,"식초, 사과식초",0.28
깻잎새콤무침,"설탕, 백설탕",0.14
깻잎순나물,"들깻잎, 생것",49.0
깻잎순나물,"간장, 개량, 양조",0.7
깻잎순나물,"참깨, 흰깨, 볶은것",0.28
깻잎순나물,"마늘, 깐마늘, 생것",0.28
깻잎순나물,참기름,2.8
깻잎지,"들깻잎, 생것",49.0
깻잎지,"간장, 개량, 양조",2.8
깻잎지,참기름,2.8
깻잎지,"고춧가루, 가루",2.8
깻잎지,"파, 쪽파, 생것",2.8
냉이나물,"냉이, 생것",49.0
냉이나물,"파, 대파, 생것",2.1
냉이나물,"간장, 재래",0.7
냉이나물,참기름,0.28
냉이나물,"마늘, 깐마늘, 생것",0.28
냉이나물,"참깨, 흰깨, 볶은것",0.14
냉이된장무침,"냉이, 생것",49.0
냉이된장무침,"된장, 개량",2.1
냉이된장무침,"파, 대파, 생것",1.4
냉이된장무침,"마늘, 깐마늘, 생것",0.28
냉이된장무침,참기름,0.28
냉이무침,"냉이, 생것",35.0
냉이무침,"양파, 생것",7.0
냉이무침,"고춧가루, 가루",2.8
냉이무침,"간장, 개량, 양조",2.8
냉이무침,"식초, 양조",2.8
냉이무침,"설탕, 백설탕",2.8
냉이무침,"당근, 뿌리, 생것",7.0
냉이무침,"참깨, 흰깨, 볶은것",2.8
노각나물,"오이, 늙은오이, 생것",49.0
노각나물,참기름,2.8
노각나물,소금,0.42
노각무침,"오이, 늙은오이, 생것",42.0
노각무침,"당근, 뿌리, 생것",4.2
노각무침,"양파, 생것",4.2
노각무침,"고춧가루, 가루",2.8
노각무침,"설탕, 백설탕",2.1
노각무침,"식초, 양조",2.1
노각무침,소금,0.42
노각무침,참기름,1.4
노각무침,"파, 쪽파, 생것",2.1
(참깨제외)노각무침,"오이, 늙은오이, 생것",42.0
(참깨제외)노각무침,"당근, 뿌리, 생것",4.2
(참깨제외)노각무침,"양파, 생것",4.2
(참깨제외)노각무침,"고춧가루, 가루",2.8
(참깨제외)노각무침,"설탕, 백설탕",2.1
(참깨제외)노각무침,"식초, 양조",2.1
(참깨제외)노각무침,소금,0.42
(참깨제외)노각무침,"파, 쪽파, 생것",2.1
느타리버섯김무침,"느타리버섯, 생것",21.0
느타리버섯김무침,"김, 참김, 말린것",2.8
느타리버섯김무침,"간장, 개량, 양조",0.7
느타리버섯김무침,"파, 대파, 생것",2.1
느타리버섯김무침,"마늘, 깐마늘, 생것",0.28
느타리버섯김무침,"참깨, 흰깨, 볶은것",0.28
느타리버섯김무침,참기름,1.4
(참깨제외)느타리버섯김무침,"느타리버섯, 생것",21.0
(참깨제외)느타리버섯김무침,"김, 참김, 말린것",2.8
(참깨제외)느타리버섯김무침,"간장, 개량, 양조",0.7
(참깨제외)느타리버섯김무침,"파, 대파, 생것",2.1
(참깨제외)느타리버섯김무침,"마늘, 깐마늘, 생것",0.28
느타리버섯나물,"느타리버섯, 생것",21.0
느타리버섯나물,"파, 대파, 생것",2.1
느타리버섯나물,"간장, 재래",0.7
느타리버섯나물,참기름,0.28
느타리버섯나물,"마늘, 깐마늘, 생것",0.28
느타리버섯나물,소금,0.14
느타리버섯나물,"참깨, 흰깨, 볶은것",0.14
(참깨제외)느타리버섯나물,"느타리버섯, 생것",21.0
(참깨제외)느타리버섯나물,"파, 대파, 생것",2.1
(참깨제외)느타리버섯나물,"간장, 재래",0.7
(참깨제외)느타리버섯나물,"마늘, 깐마늘, 생것",0.28
(참깨제외)느타리버섯나물,소금,0.14
느타리버섯무침,"느타리버섯, 생것",21.0
느타리버섯무침,"간장, 개량, 양조",0.7
느타리버섯무침,참기름,1.4
다시마채무침,"다시마, 말린것",7.0
다시마채무침,"간장, 개량, 양조",2.8
다시마채무침,참기름,1.4
다시마채무침,"파, 쪽파, 생것",2.8
(참깨제외)다시마채무침,"다시마, 말린것",7.0
(참깨제외)다시마채무침,"간장, 개량, 양조",2.8
(참깨제외)다시마채무침,"파, 쪽파, 생것",2.8
단배추나물,"얼갈이배추, 생것",49.0
단배추나물,"간장, 개량, 양조",2.8
단배추나물,참기름,2.8
단배추나물,"파, 쪽파, 생것",2.8
단배추된장무침,"얼갈이배추, 생것",49.0
단배추된장무침,"된장, 개량",2.8
단배추된장무침,참기름,2.8
단배추된장무침,"파, 쪽파, 생것",2.8
단호박견과류샐러드,"호두, 말린것",2.8
단호박견과류샐러드,"아몬드, 말린것",2.8
단호박견과류샐러드,"캐슈넛, 조미, 볶은것",2.8
단호박견과류샐러드,"포도, 건포도",7.0
단호박견과류샐러드,"호박, 단호박, 생것",42.0
단호박견과류샐러드,"마요네즈, 전란",7.0
단호박견과류샐러드,"치즈, 체다",21.0
(우유제외)단호박견과류샐러드,"호두, 말린것",2.8
(우유제외)단호박견과류샐러드,"아몬드, 말린것",2.8
(우유제외)단호박견과류샐러드,"캐슈넛, 조미, 볶은것",2.8
(우유제외)단호박견과류샐러드,"포도, 건포도",7.0
(우유제외)단호박견과류샐러드,"호박, 단호박, 생것",42.0
(우유제외)단호박견과류샐러드,"마요네즈, 전란",7.0
단호박샐러드,"호박, 단호박, 생것",42.0
단호박샐러드,"마요네즈, 전란",7.0
단호박샐러드,"치즈, 체다",21.0
단호박샐러드,"포도, 건포도",7.0
(우유제외)단호박샐러드,"호박, 단호박, 생것",42.0
(우유제외)단호박샐러드,"마요네즈, 전란",7.0
(우유제외)단호박샐러드,"포도, 건포도",7.0
달래김무침,"달래, 생것",35.0
달래김무침,"김, 참김, 말린것",1.4
달래김무침,"양파, 생것",7.0
달래김무침,"간장, 재래",0.7
달래김무침,참기름,0.28
달래김무침,"참깨, 흰깨, 볶은것",0.14
달래김무침,"설탕, 백설탕",0.14
(참깨제외)달래김무침,"달래, 생것",35.0
(참깨제외)달래김무침,"김, 참김, 말린것",1.4
(참깨제외)달래김무침,"양파, 생것",7.0
(참깨제외)달래김무침,"간장, 재래",0.7
(참깨제외)달래김무침,"설탕, 백설탕",0.14
달래무침,"달래, 생것",28.0
달래무침,"오이, 취청, 생것",21.0
달래무침,"간장, 개량, 양조",0.7
달래무침,"고춧가루, 가루",0.7
달래무침,"고추장, 개량",1.4
달래무침,"설탕, 백설탕",1.4
달래무침,소금,0.14
달래무침,"식초, 양조",1.4
당근숙주나물,"숙주나물, 생것",42.0
당근숙주나물,"당근, 뿌리, 생것",7.0
당근숙주나물,유채씨기름,0.28
당근숙주나물,"파, 대파, 생것",0.7
당근숙주나물,"마늘, 깐마늘, 생것",0.7
당근숙주나물,참기름,0.28
당근숙주나물,소금,0.28
(참깨제외)당근숙주나물,"숙주나물, 생것",42.0
(참깨제외)당근숙주나물,"당근, 뿌리, 생것",7.0
(참깨제외)당근숙주나물,유채씨기름,1.0
(참깨제외)당근숙주나물,"파, 대파, 생것",0.7
(참깨제외)당근숙주나물,"마늘, 깐마늘, 생것",0.7
(참깨제외)당근숙주나물,소금,0.28
당근스틱,"당근, 뿌리, 생것",49.0
더덕사과무침,"더덕, 뿌리, 생것",14.0
더덕사과무침,"사과, 홍옥, 생것",28.0
더덕사과무침,"파, 쪽파, 생것",0.7
더덕사과무침,"오이, 취청, 생것",7.0
더덕사과무침,"고추장, 개량",2.8
더덕사과무침,물엿,1.4
더덕사과무침,"참깨, 흰깨, 볶은것",0.28
더덕사과무침,"식초, 양조",0.7
더덕사과무침,"고춧가루, 가루",0.14
(참깨제외)더덕사과무침,"더덕, 뿌리, 생것",14.0
(참깨제외)더덕사과무침,"사과, 홍옥, 생것",28.0
(참깨제외)더덕사과무침,"파, 쪽파, 생것",0.7
(참깨제외)더덕사과무침,"오이, 취청, 생것",7.0
(참깨제외)더덕사과무침,"고추장, 개량",2.8
(참깨제외)더덕사과무침,물엿,1.4
(참깨제외)더덕사과무침,"식초, 양조",0.7
(참깨제외)더덕사과무침,"고춧가루, 가루",0.14
도라지나물,"도라지, 뿌리, 생것",28.0
도라지나물,소금,0.14
도라지나물,참기름,0.7
도라지나물,"참깨, 흰깨, 볶은것",0.28
도라지나물,"파, 대파, 생것",2.8
(참깨제외)도라지나물,"도라지, 뿌리, 생것",28.0
(참깨제외)도라지나물,소금,0.14
(참깨제외)도라지나물,유채씨기름,1.5
(참깨제외)도라지나물,"파, 대파, 생것",2.8
도라지나물(간장),"도라지, 뿌리, 생것",28.0
도라지나물(간장),"간장, 개량, 양조",0.7
도라지나물(간장),"깨소금, 가루, 볶은것",0.28
도라지나물(간장),참기름,0.28
(참깨제외)도라지나물(간장),"도라지, 뿌리, 생것",28.0
(참깨제외)도라지나물(간장),"간장, 개량, 양조",0.7
도라지들깨나물,"도라지, 뿌리, 생것",28.0
도라지들깨나물,"들깨, 말린것",4.2
도라지들깨나물,"파, 대파, 생것",2.1
도라지들깨나물,참기름,2.1
도라지들깨나물,"간장, 개량, 양조",0.7
도라지들깨나물,"마늘, 깐마늘, 생것",0.28
도라지들깨나물,"참깨, 흰깨, 볶은것",0.28
도라지무침,"도라지, 뿌리, 생것",28.0
도라지무침,"파, 대파, 생것",2.1
도라지무침,"마늘, 깐마늘, 생것",0.28
도라지무침,"설탕, 백설탕",0.28
도라지무침,"식초, 양조",0.14
도라지무침,"고추장, 개량",1.4
도라지무침,"고춧가루, 가루",0.14
도라지배무침,"도라지, 뿌리, 생것",21.0
도라지배무침,"배, 돌배, 생것",14.0
도라지배무침,"파, 대파, 생것",2.1
도라지배무침,"고추장, 개량",1.4
도라지배무침,"간장, 개량, 양조",1.4
도라지배무침,"마늘, 깐마늘, 생것",0.28
도라지배무침,"고춧가루, 가루",0.28
도라지배무침,"설탕, 백설탕",0.28
도라지배무침,"식초, 사과식초",0.28
도라지오이무침,"오이, 취청, 생것",14.0
도라지오이무침,"도라지, 뿌리, 생것",21.0
도라지오이무침,"파, 대파, 생것",2.1
도라지오이무침,"마늘, 깐마늘, 생것",0.28
도라지오이무침,"설탕, 백설탕",0.28
도라지오이무침,"식초, 양조",0.14
도라지오이무침,"고추장, 개량",1.4
도라지오이무침,"고춧가루, 가루",0.14
도라지오징어채무침,"오징어, 포, 조미하여 말린것",10.5
도라지오징어채무침,"도라지, 뿌리, 생것",14.0
도라지오징어채무침,"오이, 취청, 생것",14.0
도라지오징어채무침,"파, 대파, 생것",2.1
도라지오징어채무침,"고추장, 개량",1.4
도라지오징어채무침,"간장, 개량, 양조",0.28
도라지오징어채무침,"고춧가루, 가루",0.7
