name,weight,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Retinol,β-Carotene,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Vitamin D,Linoleic Acid,Alpha-Linolenic Acid,snack,rice,special,soup,kimchi,side_dish,side_dish1,side_dish2,empty,밀,쌀,메밀,감자,대두,땅콩,들깨,참깨,씨앗,돼지,오리,닭,기타가금류,소,난류,우유,붉은살생선,흰살생선,기타,장어,멸치,게,새우,가재,"조개,꼬막",굴,"홍합,담치",오징어,문어,낙지,고둥,소라,전복,오이,마늘,샐러리,당근,브로콜리,양파,겨자,후추,토마토,체리,자두,키위,바나나,사과,배,코코넛,복숭아,메론,수박,시트러스,망고,아황산류,견과류,땅콩+견과류,other
맛살미나리무침,54.6,70.07,4.1433,1.45124,10.22938,0.3122,81.62,0.40404,411.754,0.0,75.32,6.276666667,0.01526,0.121646,0.3563,0.0,591.29854,12.929,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
닭살미나리무침,54.6,69.02,8.8333,1.90624,3.75438,0.3122,9.17,0.50904,154.854,16.45,75.32,22.72666667,0.07476,0.153146,0.3563,0.0,591.29854,12.929,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)맛살미나리무침,53.2,57.232,4.1433,0.05698,10.22742,0.3122,81.018,0.37954,411.53,0.0,75.166,6.263833333,0.01526,0.120666,0.3563,0.0,8.60104,5.45202,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
맛살채소새콤무침,74.2,59.332,4.3386,0.04788,10.70272,0.2072,87.388,0.40264,411.74,0.0,59.276,4.939666666,0.02394,0.117096,0.525,0.0,4.42344,3.12452,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
닭살채소새콤무침,74.2,58.282,9.0286,0.50288,4.22772,0.2072,14.938,0.50764,154.84,16.45,59.276,21.38966667,0.08344,0.148596,0.525,0.0,4.42344,3.12452,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
맛살콩나물무침,66.08,43.6716,4.27623,0.874202,5.718972,0.7112,66.7394,0.48293,200.2658,0.0,8.3678,0.697316667,0.055839,0.074438,0.83055,0.0,397.51866,50.345386,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)맛살콩나물무침,66.8,41.994,4.29407,0.59627,5.93842,0.7294,66.756,0.4728,240.291,0.0,8.337,0.69475,0.057071,0.067159,0.91204,0.0,281.37242,48.84999,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
닭살콩나물무침,66.08,43.0416,7.09023,1.147202,1.833972,0.7112,23.2694,0.54593,46.1258,9.87,8.3678,10.56731667,0.091539,0.093338,0.83055,0.0,397.51866,50.345386,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)닭살콩나물무침,66.8,41.364,7.10807,0.86927,2.05342,0.7294,23.286,0.5358,86.151,9.87,8.337,10.56475,0.092771,0.086059,0.91204,0.0,281.37242,48.84999,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
메추리알마요네즈샐러드,70.14,110.0358,4.78702,8.48064,3.29112,0.434,27.2034,0.9989,82.1044,68.53,414.9348,103.1079,0.092134,0.157108,8.1459,0.623,3060.3328,417.592,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
메추리알샐러드,70.0,109.55,4.7712,8.4749,3.1983,0.434,26.81,0.9716,82.04,68.53,414.75,103.0925,0.09198,0.1568,8.1459,0.623,3060.3328,417.592,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
멕시칸샐러드,95.2,97.552,7.10402,3.9298,8.70786,0.847,61.46,0.3661,348.124,0.588,418.054,35.42583334,0.125706,0.070056,9.2337,0.0,1738.0097,254.75478,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
소고기청포묵무침,100.38,105.6034,3.15567,6.959974,7.742504,0.42,16.0006,0.621306,204.484,3.64,556.8808,50.04673334,0.027055,0.1296218,1.66355,0.0,744.25078,323.865976,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)소고기청포묵무침,99.82,100.6894,2.95295,6.522642,7.715512,0.4088,12.3438,0.522886,242.0992,3.64,556.85,50.04416667,0.026355,0.0916818,1.75511,0.0,627.74292,322.37058,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
소면채소무침,99.4,102.354,2.84298,3.13516,16.33338,1.6338,23.982,0.47894,118.454,0.0,703.164,58.597,0.02849,0.076132,6.2174,0.0,1306.79766,28.98742,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)소면채소무침,96.6,76.678,2.84298,0.34664,16.32946,1.6338,22.778,0.42994,118.006,0.0,702.856,58.57133333,0.02849,0.074172,6.2174,0.0,141.40266,14.03346,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
수제비샐러드,68.6,125.538,3.43028,3.14174,21.14294,1.4042,23.142,0.49504,89.81,0.0,702.968,58.58066667,0.05887,0.080094,5.64326,0.0,1316.27076,30.60064,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(밀,참깨제외)수제비샐러드",65.8,91.252,1.27358,0.14532,22.41162,0.8372,19.208,0.31164,93.772,0.0,702.66,58.555,0.02506,0.073094,5.60756,0.0,36.93816,8.70828,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
숙주맛살나물,57.4,26.2528,2.293844,0.377524,3.81045,0.74718,37.4766,0.22176,155.512,0.0,2.149,0.179083333,0.034944,0.0479416,3.08735,0.0,145.910912,5.54491,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
숙주닭살나물,57.9,26.2478,4.188444,0.559574,1.30525,0.74918,8.6016,0.26471,83.392,6.58,2.149,6.759083333,0.059069,0.0619916,3.1037,0.0,145.916562,5.54491,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)숙주닭살나물,57.48,22.9004,4.1521,0.217568,1.274296,0.72944,7.2856,0.250864,83.3444,6.58,2.1,6.755,0.058586,0.0576908,3.1037,0.0,3.993592,3.8094,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)숙주맛살나물,57.48,23.3204,2.2761,0.035568,3.864296,0.72944,36.2656,0.208864,186.1044,0.0,2.1,0.175,0.034786,0.0450908,3.1037,0.0,3.993592,3.8094,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
숙주맛살무침,58.52,38.1024,2.89569,0.735672,5.263972,0.6006,50.8438,0.269206,201.3242,0.0,1.827,0.15225,0.031178,0.0598528,2.534,0.0,294.49259,6.91299,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)숙주맛살무침,58.32,32.1984,2.94144,0.038542,5.345692,0.6046,50.6678,0.265106,225.1272,0.0,1.75,0.145833333,0.031373,0.0674828,2.534,0.0,3.14384,3.1745,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
숙주닭살무침,59.02,37.9874,5.75544,1.008672,1.461672,0.6046,7.4988,0.340356,71.0992,9.87,1.827,10.02225,0.067073,0.0868728,2.534,0.0,294.49259,6.91299,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)숙주닭살무침,58.32,31.3284,5.69028,0.311662,1.465732,0.5998,7.1498,0.310826,87.1272,9.87,1.75,10.01583333,0.067385,0.0703748,2.57324,0.0,3.1574,3.1745,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
쑥갓두부무침,65.24,46.627,3.73254,2.68457,2.1791,1.8494,62.083,0.80969,98.2058,0.0,865.459,72.12158333,0.02394,0.122458,3.64,0.0,1227.30965,144.03123,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(참깨제외)쑥갓두부무침,64.7,34.021,3.45099,1.35682,2.20812,1.6758,50.082,0.71388,124.581,0.0,865.2,72.1,0.020615,0.085205,3.72149,0.0,682.51946,137.8916,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
양배추맛살나물,87.3,66.711,4.7256,1.09297,10.05417,1.1295,100.454,0.47895,377.128,0.0,415.673,34.63941667,0.030435,0.10846,5.901,0.0,435.33625,15.40191,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)양배추맛살나물,87.3,57.373,4.64689,0.07262,10.10992,1.0868,96.476,0.4581,377.005,0.0,422.552,35.21266667,0.029675,0.095221,6.05277,0.0,12.45294,10.6142,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
양배추닭살나물,87.3,65.661,9.4156,1.54797,3.57917,1.1295,28.004,0.58395,120.228,16.45,415.673,51.08941667,0.089935,0.13996,5.901,0.0,435.33625,15.40191,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)양배추닭살나물,87.3,56.323,9.33689,0.52762,3.63492,1.0868,24.026,0.5631,120.105,16.45,422.552,51.66266667,0.089175,0.126721,6.05277,0.0,12.45294,10.6142,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
어묵오징어무침,88.48,90.286,7.68096,2.67988,9.23636,1.5442,23.226,0.36568,336.3276,3.36,634.998,56.2765,0.039886,0.104104,0.98798,1.6884,1027.17748,53.22786,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)어묵오징어무침,87.08,77.448,7.68096,1.28562,9.2344,1.5442,22.624,0.34118,336.1036,3.36,634.844,56.26366667,0.039886,0.103124,0.98798,1.6884,444.47998,45.75088,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
오이맛살무침,65.8,70.616,4.20826,1.43584,10.37358,0.1274,84.938,0.39158,411.824,0.0,38.794,3.232833333,0.019572,0.112854,0.3192,0.0,585.03326,9.29558,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)오이맛살무침,64.4,57.778,4.20826,0.04158,10.37162,0.1274,84.336,0.36708,411.6,0.0,38.64,3.219999999,0.019572,0.111874,0.3192,0.0,2.33576,1.8186,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
오이닭살무침,65.8,69.566,8.89826,1.89084,3.89858,0.1274,12.488,0.49658,154.924,16.45,38.794,19.68283333,0.079072,0.144354,0.3192,0.0,585.03326,9.29558,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)오이닭살무침,64.4,56.728,8.89826,0.49658,3.89662,0.1274,11.886,0.47208,154.7,16.45,38.64,19.67,0.079072,0.143374,0.3192,0.0,2.33576,1.8186,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
오이참치마요무침,74.2,73.752,6.67282,4.2077,2.27626,0.511,19.88,1.7997,189.924,0.378,453.474,38.1675,0.022806,0.032676,1.155,0.0,1658.4316,247.95848,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
오징어단무지무침,64.0,75.552,7.1335,3.53822,3.5933,1.5046,11.926,0.29882,252.062,0.0,206.472,17.206,0.032674,0.088802,3.8682,2.1105,1313.6116,27.93924,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
오징어초무침,69.3,50.0766,6.131426,0.685076,5.266044,1.84786,18.396,0.289954,58.8504,0.0,279.3658,23.28048333,0.041258,0.0969262,4.287458,1.6884,158.766888,20.92314,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
유부맛살숙주무침,67.62,112.0994,5.80909,7.612262,5.075112,0.8106,118.2468,0.893956,147.2002,0.0,2.758,0.229833334,0.053018,0.0599228,2.5564,0.0,3420.37724,310.07046,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)유부맛살숙주무침,66.12,87.7624,5.92804,4.823742,5.286212,0.821,117.3678,0.866146,208.9312,0.0,2.45,0.204166667,0.053525,0.0790748,2.5564,0.0,2254.98224,295.1165,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
쫄면채소무침,78.4,122.514,3.27558,3.16036,20.67408,1.3608,25.032,0.48104,446.264,0.0,703.164,58.597,0.03311,0.077392,6.1838,0.0,1319.33046,30.66322,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)쫄면채소무침,75.6,96.838,3.27558,0.37184,20.67016,1.3608,23.828,0.43204,445.816,0.0,702.856,58.57133333,0.03311,0.075432,6.1838,0.0,153.93546,15.70926,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
채소비빔소면,78.4,75.894,2.09748,3.03436,11.01828,1.3188,22.512,0.42014,104.174,0.0,703.164,58.597,0.02849,0.076132,6.2006,0.0,1255.12086,26.24902,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)채소비빔소면,75.6,50.218,2.09748,0.24584,11.01436,1.3188,21.308,0.37114,103.726,0.0,702.856,58.57133333,0.02849,0.074172,6.2006,0.0,89.72586,11.29506,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
치킨텐더샐러드(머스타드드레싱),103.88,144.1944,11.016922,6.69879,9.276092,1.04188,17.4188,0.72128,160.2958,20.118,439.3774,56.73278334,0.1412082,0.122521,14.62286,0.0,2268.454034,569.305954,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
케이준샐러드,88.2,124.096,7.62328,6.44938,8.39412,0.9604,15.358,0.55706,99.148,13.538,439.348,50.15033334,0.111986,0.088228,14.62286,0.0,2244.51542,567.60718,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
콩나물맛살무침,75.46,57.0206,5.062148,1.428518,7.044184,0.75768,87.0282,0.647402,316.3692,0.0,39.5514,3.29595,0.058506,0.0841736,1.33098,0.0,624.01045,54.341518,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)콩나물맛살무침,75.98,50.287,5.04526,0.60523,7.23648,0.7242,84.651,0.62011,408.1716,0.0,39.438,3.2865,0.058515,0.079824,1.38003,0.0,281.91171,50.1228,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
콩나물쫄면,78.4,124.754,3.77818,3.34586,20.54178,1.4308,28.322,0.54824,446.054,0.0,690.984,57.582,0.0441,0.085932,5.9178,0.0,1410.67066,46.09822,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)콩나물쫄면,75.6,99.078,3.77818,0.55734,20.53786,1.4308,27.118,0.49924,445.606,0.0,690.676,57.55633333,0.0441,0.083972,5.9178,0.0,245.27566,31.14426,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
크래미유자샐러드,106.4,145.32,5.41198,5.48646,19.24118,1.036,109.718,0.58758,398.594,0.63,420.728,35.69066667,0.032452,0.13776,6.35726,0.0,2793.72282,415.8182,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
크래미채소샐러드,102.2,129.374,5.24958,5.43326,15.58858,1.12,108.584,0.58548,383.684,0.63,417.578,35.42816667,0.054012,0.12299,3.39836,0.0,2775.21552,414.1872,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
탕평채,116.76,81.0138,6.245568,2.412004,8.884862,0.83874,21.2968,0.57358,210.175,19.18,230.2832,38.37026667,0.063644,0.2105908,3.1157,2.926,564.425848,62.554506,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
토마토두부샐러드,81.2,75.446,3.32626,4.15198,6.40402,1.6884,22.666,0.59528,135.016,0.0,121.198,10.09983333,0.028602,0.135464,17.1381,0.0,923.75094,133.63938,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
토마토치즈범벅,78.4,132.328,3.36966,10.03968,7.13132,1.0234,93.786,0.23128,266.7,7.98,343.07,36.56916667,0.021462,0.123214,5.1968,0.0,630.87976,72.8973,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
