0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,allergy
밤콩밥,애호박새우젓국,팽이버섯달걀전,일본식소고기덮밥(규동),두부전골,매콤콩나물무침,느타리버섯나물,나박김치,율무밥,미역만두국,건새우애호박볶음,깻잎감자전,비트초절이,찹쌀밥,애호박새우젓국,참치양파볶음,일본식소고기덮밥(규동),맑은순두부국,감자조림,상추무침,나박김치,율무밥,다시마채국,닭다리살장조림,애호박나물,백김치,밀
밤콩밥,미역만두국,검정콩호두조림,취나물표고영양밥,아욱우렁된장국,매콤콩나물무침,배무생채,비트초절이,찹쌀밥,소고기국,느타리버섯나물,empty,나박김치,차조밥,들깨무국,멸치볶음,취나물표고영양밥,부추재첩국,가자미살구이,배무생채,백김치,찹쌀밥,소고기국,고등어찜,느타리버섯나물,나박김치,"밀,대두,땅콩+견과류"
콩밥,감자옹심이국,채소달걀찜,일본식소고기덮밥(규동),느타리버섯국,양상추샐러드,empty,얼갈이배추김치,찹쌀밥,두부전골,닭살찹스테이크,가지양념무침,깍두기,기장밥,무들깨국,돼지고기파프리카볶음,쌀밥,느타리버섯국,오리채소볶음,양상추샐러드,얼갈이배추김치,찹쌀밥,쑥갓맑은국,새우파프리카볶음,가지양념무침,깍두기,"난류,밀,대두"
고구마밥,어묵맑은국,장산적조림,불고기채소비빔밥,맑은애호박국,메추리알고구마조림,콘채소샐러드,비트초절이,감자밥,팽이장국,순살간장닭갈비,모듬쌈,오이소박이김치,고구마밥,조갯살부추맑은국,새송이버섯새우살볶음,충무김밥,맑은애호박국,(참깨제외)오징어무조림,양배추유자청샐러드,비트초절이,감자밥,쑥갓나물,순살간장닭갈비,모듬쌈,오이소박이김치,"난류,밀,대두,땅콩+견과류"
팥밥,미역만두국,느타리버섯나물,일본식소고기덮밥(규동),배추들깨국,가지양념찜,과일땅콩샐러드,깍두기,찹쌀밥,만두닭개장,떡갈비간장조림,배무생채,총각김치,찹쌀밥,배추맑은국,느타리버섯나물,달걀버섯볶음밥,배추들깨국,훈제오리구이,고구마줄기볶음,깍두기,쌀밥,북어미역국,떡갈비간장조림,배무생채,백김치,"대두,땅콩+견과류"
밤밥,표고버섯탕,두부채소굴소스볶음,두부카레라이스,애호박두부젓국,새우살채소볶음,팽이버섯나물,콜라비나박김치,율무밥,미역만두국,떡갈비간장조림,동부묵무침,비트초절이,율무밥,맑은배추국,임연수조림,시래기영양밥+양념장,애호박두부젓국,새우살채소볶음,팽이버섯나물,콜라비나박김치,밤밥,대구탕,떡갈비간장조림,동부묵무침,비트초절이,"난류,우유,밀"
찹쌀밥,애호박맑은국,애호박건새우볶음,브로콜리채소볶음밥,맑은바지락탕,감자그라탕,팽이버섯부추나물,깍두기,팥밥,만두국,채소크로켓,건새우애호박볶음,총각김치,찹쌀밥,애호박맑은국,건새우아몬드조림,브로콜리채소볶음밥,맑은바지락탕,(저당)닭갈비,팽이버섯부추나물,깍두기,기장밥,다시마양파국,주꾸미간장조림,청경채볶음,총각김치,"우유,대두"
찹쌀밥,팥죽,해물김치전,수수밥,모듬버섯찌개,소고기청경채볶음,애호박건새우볶음,총각김치,일본식소고기덮밥(규동),버섯부추국,채소크로켓,부추양파생채,오이소박이김치,찹쌀밥,오징어무국,애호박건새우볶음,일본식소고기덮밥(규동),버섯부추국,감자조림,무미역생채,배추김치,수수밥,모듬버섯찌개,소고기청경채볶음,들깨오이무침,총각김치,"난류,대두"
팥밥,만두국,느타리버섯나물,해물볶음밥,팥죽,견과류고구마범벅,empty,오이피클,밤콩밥,당근스프,우엉채곤약조림,empty,오이소박이김치,팥밥,건홍합다시마맑은국,느타리버섯나물,해물볶음밥,두부감자국,(고춧가루제외)고등어조림,empty,백김치,밤콩밥,시금치맑은국,훈제오리구이,empty,오이소박이김치,"난류,우유,밀,땅콩+견과류"
쌀밥,떡국떡미역국,가지나물무침,율무밥,만두국,두부채소굴소스볶음,더덕사과무침,열무물김치,두부카레라이스,차돌박이된장국,연근흑임자샐러드,empty,비트초절이,쌀밥,닭가슴살미역국,가지나물무침,소고기잡채덮밥,맑은오징어무국,더덕사과무침,empty,열무물김치,율무밥,다시마새우젓국,돼지고기간장볶음,콘샐러드(올리브유드레싱),비트초절이,"난류,우유,대두"
고구마밥,두부새우젓국,다시마감자채전,밤찹쌀팥밥,숙주당면국,너비아니채소볶음,알감자조림,단배추물김치,하이라이스,감자호박국,마카로니채소샐러드,오이볶음,나박김치,고구마밥,대합국,명엽채조림,돼지불고기덮밥,들깨미역국,알감자조림,empty,단배추물김치,수수밥,맑은애호박국,고등어무조림,(고춧가루제외)오이무침,백김치,"난류,밀,대두,땅콩+견과류"
브로콜리채소볶음밥,느타리버섯국,건새우애호박볶음,밤찹쌀팥밥,조랭이떡미역국,애호박건새우볶음,empty,깍두기,팥밥,만두국,채소크로켓,empty,나박김치,율무밥,시금치북어국,유채나물무침,소고기양배추덮밥,조랭이떡미역국,애호박건새우볶음,empty,깍두기,찹쌀밥,느타리버섯국,돼지고기갈비찜,감자채볶음,나박김치,"밀,대두,땅콩+견과류"
팥밥,만두국,미트볼피망조림,브로콜리채소볶음밥,다시마감자국,뼈없는닭갈비,토마토치즈샐러드,비트초절이,밤콩밥,모듬버섯찌개,두부잡채,우엉채곤약조림,오이소박이김치,쌀밥,애호박맑은국,소고기피망볶음,기장밥,다시마감자국,뼈없는닭갈비,들깨오이무침,비트초절이,차조밥,모듬버섯찌개,훈제오리단호박찜,우엉채곤약조림,오이소박이김치,"우유,밀,대두"
밤콩밥,감자국,시금치두부전,소고기가지덮밥,감자채국,팽이버섯달걀전,empty,총각김치,율무밥,미역만두국,매콤주꾸미볶음,애호박볶음,열무물김치,차조밥,감자국,(저염)소고기호두조림,소고기가지덮밥,우거지맑은국,참나물무침,empty,총각김치,율무밥,다시마새우젓국,매콤주꾸미볶음,애호박볶음,열무물김치,"난류,우유,밀,대두"
소고기김주먹밥,당근스프,마카로니콘샐러드,옥수수밥,바지락국,주꾸미채소간장볶음,고구마순된장무침,총각김치,찹쌀밥,만두닭개장,오징어초무침,무말랭이,얼갈이배추김치,옥수수밥,바지락국,베이컨달걀찜,소고기김주먹밥,두부맑은된장국,주꾸미채소간장볶음,근대나물,총각김치,찹쌀밥,버섯무국,닭가슴살간장조림,견과류멸치볶음,백김치,"우유,밀"
찹쌀밥,어탕국수,애호박나물,옥수수밥,팥죽,애호박볶음,표고버섯간장볶음,나박김치,새우크림스파게티,empty,다시마감자채전,양념가지찜,단무지무침,찹쌀밥,소고기숙주국,브로콜리새우깨무침,베이컨김치볶음밥,미역국,표고버섯간장볶음,empty,나박김치,옥수수밥,순두부애호박국,다시마감자채전,양념가지찜,단무지무침,우유
밤콩밥,만두국,팽이버섯부추나물,닭살카레감자밥+양념장,유부김치국,느타리버섯나물,팽이버섯나물,비트초절이,밤밥,바지락된장국,햄참치채소전,마늘쫑무침,열무김치,S소고기감자죽,단호박맑은국,팽이버섯부추나물,미나리불고기덮밥,들깨무국,가지나물무침,empty,비트초절이,쌀밥,바지락살무국,닭갈비구이,마늘쫑무침,열무김치,"난류,우유,대두,땅콩+견과류"
옥수수밥,느타리버섯맑은국,콩자반,찹쌀밥,김치맑은국,주꾸미채소간장볶음,삼색나물,나박김치,새우크림스파게티,empty,시금치프리타타,연근사과샐러드,비트초절이,옥수수밥,느타리버섯맑은국,콩자반,백김치볶음밥,맑은배추국,주꾸미채소간장볶음,삼색나물,나박김치,수수밥,매콤육개장,새송이버섯시금치볶음,뿌리채소맛탕,비트초절이,"난류,우유,밀"
밤찹쌀팥밥,달래맑은국,새우살달걀찜,찹쌀밥,건새우시금치국,닭다리살장조림,다시마감자채전,열무김치,찹쌀팥밥,순두부찌개,훈제오리단호박볶음,파프리카유자청무침,깍두기,찰현미밥,시금치맑은국,새우살달걀찜,찹쌀밥,아욱맑은국,닭다리살장조림,파프리카유자청무침,열무김치,찹쌀현미밥,들깨수제비,훈제오리단호박볶음,깻순나물,깍두기,"대두,땅콩+견과류"
밤콩밥,새알미역국,느타리버섯무침,쌀밥,두부대합탕국,두부채소굴소스볶음,애호박볶음,깍두기,소고기가지덮밥,표고버섯탕,연근흑임자샐러드,empty,나박김치,쌀밥,새알미역국,느타리버섯무침,납작김밥,단호박김치국,순살찜닭,애호박볶음,깍두기,소고기가지덮밥,표고버섯탕,가자미살구이,empty,나박김치,"난류,대두"
밤찹쌀팥밥,콩나물국,알감자조림,흑미밥,두부감자국,소고기토마토조림,청경채초무침,갓김치,소고기카레라이스,모듬버섯국,새우살크림소스볶음,닭가슴살샐러드(머스타드소스),석박지,흑미밥,콩나물국,알감자조림,소고기배추밥+양념장,두부감자국,오리훈제구이,청경채초무침,갓김치,차조밥,모듬버섯국,돼지고기가지볶음,닭가슴살샐러드(머스타드소스),석박지,"우유,땅콩+견과류"
옥수수밥,매생이두부국,양념가지찜,불고기주먹밥,건새우무국,비빔만두,empty,나박김치,찹쌀밥,유부실파국,돼지고기폭찹,배무생채,깍두기,옥수수밥,매생이두부국,소고기장조림,불고기주먹밥,건새우무국,도라지강정,empty,나박김치,찹쌀밥,유부실파국,돼지고기폭찹,배무생채,깍두기,난류
고구마밥,팥죽,장산적조림,율무밥,새우맑은국,해물김치전,양배추샐러드(참깨드레싱),나박김치,파인애플새우볶음밥,실파달걀국,돼지고기강정+소스,토마토치즈샐러드,총각김치,고구마밥,새우맑은국,소고기장조림,율무밥,홍합미역국,베이컨채소말이,오이파프리카무침,나박김치,파인애플새우볶음밥,실파달걀국,(수제)떡갈비구이,토마토치즈샐러드,총각김치,"밀,대두"
옥수수밥,느타리버섯국,양배추달걀말이,돼지고기양배추덮밥,호박맑은국,주꾸미채소간장볶음,empty,비트초절이,찹쌀밥,두부전골,치즈닭갈비,건새우애호박볶음,나박김치,옥수수밥,느타리버섯국,새우살연근조림,소고기양배추덮밥,호박맑은국,주꾸미채소간장볶음,empty,비트초절이,찹쌀밥,감자채맑은국,소고기산적,톳나물무침,나박김치,"난류,우유,밀,대두"
찹쌀현미밥,청국장찌개,아욱건새우전,소고기가지덮밥,두부전골,달걀찜(40g),마카로니콘샐러드,열무물김치,밤콩밥,김치두부찌개,매콤주꾸미볶음,우엉채곤약조림,깍두기,찹쌀현미밥,청국장찌개,달걀찜(40g),소고기가지덮밥,다시마양파국,달래소불고기,empty,열무물김치,밤콩밥,버섯육개장,매콤주꾸미볶음,우엉채곤약조림,깍두기,"우유,밀"
옥수수밥,연두부청경채새우탕,채소스크램블에그,소고기김주먹밥,느타리버섯국,오징어단무지무침,empty,나박김치,수수밥,호박감자수제비국,짜장닭볶음,진미채무침,총각김치,옥수수밥,오징어감자국,시금치달걀찜,돼지불고기덮밥,느타리버섯국,동태전,empty,나박김치,수수밥,호박감자수제비국,꽁치조림,진미채간장조림,총각김치,"우유,대두"
현미밥,목살김치국,파래자반,찹쌀밥,삼계탕,봄동해물전,얼갈이무침,열무김치,취나물표고영양밥,아욱우렁된장국,너비아니샐러드,고구마줄기볶음,나박김치,현미밥,새우젓국찌개,닭가슴살버섯볶음,찹쌀밥,동태살국,오징어간장조림,얼갈이무침,백김치,취나물표고영양밥,순한고추장찌개,훈제오리구이,고구마줄기볶음,나박김치,"밀,대두"
닭살카레감자밥+양념장,만두닭개장,아욱건새우전,찹쌀밥,느타리버섯맑은국,무말랭이,가지양념무침,비트초절이,팥밥,곤약어묵국,가지양념찜,고구마순된장무침,열무김치,찹쌀밥,느타리버섯맑은국,고구마순된장무침,돼지고기채소덮밥,만두닭개장,사과치커리무침,empty,백김치,팥밥,곤약어묵국,소고기등심떡찜,브로콜리숙회,열무김치,우유
밤밥,매생이국,옥수수달걀찜,방울토마토새우볶음밥,유부쑥갓맑은국,고구마맛탕,바나나사과키위샐러드,비트초절이,완두콩밥,버섯찌개,순살간장닭갈비,모듬버섯전,오이소박이김치,기장밥,매생이국,새우살조림,곤드레나물밥+양념장,수제비국,소고기찹쌀구이,치커리배무침,비트초절이,쌀밥,버섯찌개,순살간장닭갈비,파래무침,오이소박이김치,"난류,우유,대두,땅콩+견과류"
옥수수밥,두부젓국찌개,주꾸미채소간장볶음,돼지고기양배추덮밥,유부실파국,달걀찜(40g),매콤콩나물무침,비트초절이,찹쌀밥,만두순두부찌개,(고춧가루제외)갈치조림,고구마순된장무침,나박김치,옥수수밥,대파무채국,달걀찜(40g),새우편마늘볶음밥,맑은짬뽕국,고구마소고기조림,empty,비트초절이,찹쌀밥,버섯당면국,갈치구이,브로콜리무침,나박김치,대두
옥수수밥,모듬버섯찌개,매콤낙지채소볶음,팥밥,애호박맑은국,견과류고구마범벅,느타리버섯나물,석박지,소고기가지덮밥,만두국,팽이버섯나물,도라지무침,깍두기,옥수수밥,애호박맑은국,단호박꿀찜,팥밥,북어채무국,매콤낙지채소볶음,느타리버섯나물,석박지,소고기가지덮밥,두부김치국,도라지무침,empty,깍두기,"난류,우유,땅콩+견과류"
수수밥,애호박맑은국,소고기버섯불고기,브로콜리채소볶음밥,느타리버섯국,뼈없는닭갈비,돌나물흑임자샐러드,깍두기,팥밥,만두국,애호박건새우볶음,팽이버섯볶음,총각김치,수수밥,애호박맑은국,소고기버섯불고기,브로콜리채소볶음밥,새우젓국찌개,팽이버섯볶음,유자청두부샐러드,깍두기,팥밥,들깨미역국,뼈없는닭갈비,김가루부추무침,총각김치,"난류,밀"
